CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
05/07/2018,14:30,BROOKLYN,11234,40.620716,-73.93616,"(40.620716, -73.93616)",FLATLANDS AVENUE                ,HENDRICKSON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3896845,Sedan,Sedan,,,
05/09/2018,8:00,BROOKLYN,11234,40.61907,-73.93432,"(40.61907, -73.93432)",AVENUE P                        ,HENDRICKSON STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3897821,Station Wagon/Sport Utility Vehicle,,,,
05/10/2018,15:30,BROOKLYN,11234,40.618717,-73.93052,"(40.618717, -73.93052)",,,4614      AVENUE N                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3898842,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/10/2018,8:41,BROOKLYN,11234,40.60981,-73.92251,"(40.60981, -73.92251)",AVENUE U                        ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3898832,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/29/2018,13:33,BROOKLYN,11234,40.628002,-73.918175,"(40.628002, -73.918175)",EAST 72 STREET                  ,RALPH AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3892170,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/09/2018,14:15,BROOKLYN,11234,40.618828,-73.928825,"(40.618828, -73.928825)",EAST 48 STREET                  ,AVENUE N,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3897837,Sedan,Sedan,,,
04/29/2018,14:20,BROOKLYN,11234,40.630505,-73.92812,"(40.630505, -73.92812)",AVENUE I                        ,UTICA AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3895939,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/04/2018,1:50,BROOKLYN,11234,40.624775,-73.93044,"(40.624775, -73.93044)",,,1952      SCHENECTADY AVENUE            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3896047,Sedan,Sedan,,,
05/09/2018,8:39,BROOKLYN,11234,40.630627,-73.926186,"(40.630627, -73.926186)",EAST 52 STREET                  ,AVENUE I,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3905233,Sedan,Sedan,,,
05/03/2018,0:00,BROOKLYN,11234,40.619354,-73.932755,"(40.619354, -73.932755)",,,2239      TROY AVENUE                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3896048,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/28/2018,17:00,BROOKLYN,11234,40.630867,-73.92234,"(40.630867, -73.92234)",AVENUE I                        ,EAST 56 STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,3891355,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/08/2018,12:58,BROOKLYN,11234,40.6009,-73.912704,"(40.6009, -73.912704)",,,2875      FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3896419,Pick-up Truck,Sedan,,,
05/11/2018,16:05,BROOKLYN,11234,40.61212,-73.919014,"(40.61212, -73.919014)",AVENUE U                        ,EAST 56 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3901156,Sedan,Sedan,,,
05/06/2018,16:05,BROOKLYN,11234,,,,,,1354      EAST 70 STREET                ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3895951,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
05/11/2018,16:30,BROOKLYN,11234,40.620647,-73.9174,"(40.620647, -73.9174)",,,2344      RALPH AVENUE                  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3901163,Pick-up Truck,Sedan,,,
05/07/2018,16:00,BROOKLYN,11234,40.634483,-73.91886,"(40.634483, -73.91886)",RALPH AVENUE                    ,GLENWOOD ROAD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3896416,Station Wagon/Sport Utility Vehicle,Sedan,,,
04/22/2018,20:15,BROOKLYN,11234,40.62356,-73.927376,"(40.62356, -73.927376)",UTICA AVENUE                    ,AVENUE L,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3885841,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/22/2018,17:50,BROOKLYN,11234,40.61685,-73.92276,"(40.61685, -73.92276)",EAST 54 STREET                  ,AVENUE O,,0,0,0,0,0,0,0,0,Unspecified,,,,,3886807,Station Wagon/Sport Utility Vehicle,,,,
04/30/2018,18:30,BROOKLYN,11234,40.609867,-73.92239,"(40.609867, -73.92239)",,,5100      AVENUE U                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3891347,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/22/2018,11:30,BROOKLYN,11234,40.61306,-73.92618,"(40.61306, -73.92618)",FLATBUSH AVENUE                 ,AVENUE S,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3886938,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/24/2018,22:30,BROOKLYN,11234,40.61449,-73.92789,"(40.61449, -73.92789)",,,2285      FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3887516,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/11/2018,15:13,BROOKLYN,11234,40.632847,-73.928375,"(40.632847, -73.928375)",UTICA AVENUE                    ,AVENUE H,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3932697,Sedan,Sedan,,,
05/11/2018,15:00,BROOKLYN,11234,40.62271,-73.936386,"(40.62271, -73.936386)",,,3857      KINGS HIGHWAY                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3900996,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/23/2018,16:50,BROOKLYN,11234,40.618877,-73.908936,"(40.618877, -73.908936)",EAST 69 STREET                  ,AVENUE U,,1,0,1,0,0,0,0,0,Glare,,,,,3886800,Sedan,,,,
05/08/2018,16:30,BROOKLYN,11234,40.625294,-73.91786,"(40.625294, -73.91786)",,,2148      RALPH AVENUE                  ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3896331,Sedan,Sedan,,,
05/02/2018,12:25,BROOKLYN,11234,40.60981,-73.92251,"(40.60981, -73.92251)",FLATBUSH AVENUE                 ,AVENUE U,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3916153,Pick-up Truck,,,,
05/14/2018,8:20,BROOKLYN,11234,40.613705,-73.92957,"(40.613705, -73.92957)",FILLMORE AVENUE                 ,COLEMAN STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3900606,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/29/2018,8:20,BROOKLYN,11234,40.625977,-73.91793,"(40.625977, -73.91793)",,,2101      RALPH AVENUE                  ,0,0,0,0,0,0,0,0,Fell Asleep,,,,,3891358,Station Wagon/Sport Utility Vehicle,,,,
04/22/2018,19:35,BROOKLYN,11234,40.63189,-73.928276,"(40.63189, -73.928276)",,,1656      UTICA AVENUE                  ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3886936,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/30/2018,15:20,BROOKLYN,11234,40.621216,-73.93539,"(40.621216, -73.93539)",FLATBUSH AVENUE                 ,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,,,3891345,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
04/30/2018,18:40,BROOKLYN,11234,40.6146,-73.92448,"(40.6146, -73.92448)",FILLMORE AVENUE                 ,EAST 52 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3891357,Bus,Sedan,,,
05/10/2018,14:09,BROOKLYN,11234,40.61368,-73.911934,"(40.61368, -73.911934)",MILL AVENUE                     ,STRICKLAND AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,3898838,Sedan,Taxi,,,
05/06/2018,16:00,BROOKLYN,11234,40.632755,-73.92984,"(40.632755, -73.92984)",KINGS HIGHWAY                   ,AVENUE H,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3895956,Sedan,Sedan,,,
04/26/2018,9:15,BROOKLYN,11234,40.61694,-73.913,"(40.61694, -73.913)",,,2073      EAST 64 STREET                ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3888693,Sedan,,,,
05/09/2018,16:50,BROOKLYN,11234,40.62368,-73.92544,"(40.62368, -73.92544)",AVENUE L                        ,EAST 52 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3897825,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/11/2018,8:15,BROOKLYN,11234,40.63057,-73.92712,"(40.63057, -73.92712)",EAST 51 STREET                  ,AVENUE I,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3900995,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/23/2018,19:07,BROOKLYN,11234,,,,AVENUE N                        ,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3886801,Sedan,Sedan,,,
04/26/2018,18:41,BROOKLYN,11234,40.618877,-73.908936,"(40.618877, -73.908936)",AVENUE U                        ,EAST 69 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Turning Improperly,,,,3891334,Sedan,Pick-up Truck,,,
04/25/2018,7:15,BROOKLYN,11234,40.613995,-73.9244,"(40.613995, -73.9244)",,,1859      EAST 52 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3887794,Sedan,,,,
05/04/2018,15:20,BROOKLYN,11234,40.61901,-73.92588,"(40.61901, -73.92588)",EAST 51 STREET                  ,AVENUE N,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3896413,Station Wagon/Sport Utility Vehicle,,,,
04/22/2018,13:30,BROOKLYN,11234,40.61807,-73.93445,"(40.61807, -73.93445)",,,1624      COLEMAN STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3885829,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/04/2018,16:58,BROOKLYN,11234,40.632847,-73.928375,"(40.632847, -73.928375)",UTICA AVENUE                    ,AVENUE H,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3895940,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/10/2018,12:05,BROOKLYN,11234,40.60892,-73.92395,"(40.60892, -73.92395)",,,4113      AVENUE U                      ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3898827,Sedan,,,,
05/15/2018,11:45,BROOKLYN,11234,40.60981,-73.92251,"(40.60981, -73.92251)",AVENUE U                        ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3900979,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
04/22/2018,13:38,BROOKLYN,11234,40.619488,-73.9181,"(40.619488, -73.9181)",,,5914      AVENUE N                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3885833,Sedan,,,,
04/28/2018,19:00,BROOKLYN,11234,40.613644,-73.926895,"(40.613644, -73.926895)",,,2318      FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3891354,Box Truck,Station Wagon/Sport Utility Vehicle,,,
05/14/2018,10:45,BROOKLYN,11234,40.619545,-73.91727,"(40.619545, -73.91727)",RALPH AVENUE                    ,AVENUE N,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3901744,Pick-up Truck,Sedan,,,
05/06/2018,12:44,BROOKLYN,11234,40.616848,-73.91169,"(40.616848, -73.91169)",AVENUE U                        ,EAST 65 STREET,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3895948,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
05/12/2018,12:30,BROOKLYN,11234,40.621216,-73.93539,"(40.621216, -73.93539)",FLATBUSH AVENUE                 ,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3900371,Sedan,Sedan,,,
05/15/2018,16:40,BROOKLYN,11234,40.6384,-73.924,"(40.6384, -73.924)",,,27        PRESTON COURT                 ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3901743,Box Truck,Sedan,,,
04/29/2018,11:00,BROOKLYN,11234,40.619545,-73.91727,"(40.619545, -73.91727)",RALPH AVENUE                    ,AVENUE N,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3892172,Sedan,Bike,,,
05/03/2018,17:05,BROOKLYN,11234,40.635185,-73.92862,"(40.635185, -73.92862)",UTICA AVENUE                    ,GLENWOOD ROAD,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3896041,Sedan,Sedan,,,
05/02/2018,19:00,BROOKLYN,11234,40.6224,-73.936646,"(40.6224, -73.936646)",KINGS HIGHWAY                   ,FLATBUSH AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3914755,,,,,
05/15/2018,8:50,BROOKLYN,11234,40.632492,-73.93415,"(40.632492, -73.93415)",TROY AVENUE                     ,AVENUE H,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3901990,Sedan,Sedan,,,
05/14/2018,14:30,BROOKLYN,11234,40.614414,-73.93282,"(40.614414, -73.93282)",RYDER STREET                    ,AVENUE R,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3901162,Sedan,Sedan,,,
04/26/2018,8:40,BROOKLYN,11234,40.60696,-73.92697,"(40.60696, -73.92697)",AVENUE U                        ,EAST 37 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3888688,Taxi,Sedan,,,
05/06/2018,12:20,BROOKLYN,11234,40.614414,-73.93282,"(40.614414, -73.93282)",AVENUE R                        ,RYDER STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3895954,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/15/2018,20:30,BROOKLYN,11234,,,,ROYCE STREET                    ,BERGEN COVE,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,3901739,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/12/2018,16:00,BROOKLYN,11234,40.618603,-73.93247,"(40.618603, -73.93247)",AVENUE N                        ,FLATBUSH AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3901741,Pick-up Truck,Sedan,,,
05/15/2018,0:00,BROOKLYN,11234,40.613056,-73.91757,"(40.613056, -73.91757)",AVENUE U                        ,EAST 57 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3901993,Sedan,Taxi,,,
05/12/2018,22:15,BROOKLYN,11234,40.60276,-73.914734,"(40.60276, -73.914734)",,,2777      FLATBUSH AVENUE               ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3900383,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/13/2018,14:50,BROOKLYN,11234,40.638474,-73.92219,"(40.638474, -73.92219)",FOSTER AVENUE                   ,EAST 57 STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,Unspecified,3910338,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle
05/09/2018,13:21,BROOKLYN,11234,40.615433,-73.91388,"(40.615433, -73.91388)",MILL AVENUE                     ,AVENUE U,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3897832,Bus,Station Wagon/Sport Utility Vehicle,,,
05/01/2018,6:43,BROOKLYN,11234,40.6224,-73.936646,"(40.6224, -73.936646)",FLATBUSH AVENUE                 ,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3891554,Sedan,Sedan,,,
04/27/2018,12:50,BROOKLYN,11234,40.6224,-73.936646,"(40.6224, -73.936646)",KINGS HIGHWAY                   ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,3891359,Bus,Sedan,,,
04/28/2018,10:15,BROOKLYN,11234,40.61138,-73.93317,"(40.61138, -73.93317)",EAST 36 STREET                  ,FILLMORE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3891352,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/22/2018,13:55,BROOKLYN,11234,40.610188,-73.939354,"(40.610188, -73.939354)",MARINE PARKWAY                  ,AVENUE R,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,3886931,Motorcycle,,,,
05/12/2018,13:15,BROOKLYN,11234,40.625977,-73.91793,"(40.625977, -73.91793)",,,2101      RALPH AVENUE                  ,0,0,0,0,0,0,0,0,Backing Unsafely,Following Too Closely,,,,3900381,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/27/2018,14:30,BROOKLYN,11234,40.62199,-73.92525,"(40.62199, -73.92525)",,,1547      EAST 52 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3891346,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/03/2018,16:55,BROOKLYN,11234,40.618603,-73.93235,"(40.618603, -73.93235)",,,4400      AVENUE N                      ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3895942,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/26/2018,13:50,BROOKLYN,11234,40.60981,-73.92251,"(40.60981, -73.92251)",FLATBUSH AVENUE                 ,AVENUE U,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3891330,Station Wagon/Sport Utility Vehicle,,,,
05/05/2018,16:06,BROOKLYN,11234,40.62356,-73.927376,"(40.62356, -73.927376)",AVENUE L                        ,UTICA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3895955,Bus,Sedan,,,
05/12/2018,10:50,BROOKLYN,11234,40.617203,-73.917015,"(40.617203, -73.917015)",RALPH AVENUE                    ,AVENUE O,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3901157,Sedan,Sedan,,,
04/26/2018,18:07,BROOKLYN,11234,40.61745,-73.91075,"(40.61745, -73.91075)",,,6620      AVENUE U                      ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3891205,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/23/2018,13:04,BROOKLYN,11234,40.630928,-73.92137,"(40.630928, -73.92137)",AVENUE I                        ,EAST 57 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3887505,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/25/2018,22:28,BROOKLYN,11234,40.613235,-73.92335,"(40.613235, -73.92335)",AVENUE S                        ,EAST 53 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3888605,Sedan,Tow Truck / Wrecker,Sedan,,
05/08/2018,19:55,BROOKLYN,11234,40.6117,-73.937004,"(40.6117, -73.937004)",,,3308      AVENUE R                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3896846,Station Wagon/Sport Utility Vehicle,,,,
05/15/2018,16:25,BROOKLYN,11234,40.628105,-73.92887,"(40.628105, -73.92887)",AVENUE J                        ,EAST 49 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3934771,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
05/14/2018,1:09,BROOKLYN,11234,40.627018,-73.927765,"(40.627018, -73.927765)",,,1860      UTICA AVENUE                  ,0,0,0,0,0,0,0,0,View Obstructed/Limited,,,,,3900374,Sedan,,,,
04/30/2018,13:50,BROOKLYN,11234,40.62818,-73.91921,"(40.62818, -73.91921)",,,1012      EAST 59 STREET                ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3891344,Sedan,Sedan,,,
05/10/2018,15:50,BROOKLYN,11234,40.61692,-73.93061,"(40.61692, -73.93061)",FLATBUSH AVENUE                 ,EAST 46 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3898836,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/06/2018,16:58,BROOKLYN,11234,40.612534,-73.92704,"(40.612534, -73.92704)",HENDRICKSON STREET              ,AVENUE S,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3896417,Sedan,Sedan,,,
05/08/2018,11:30,BROOKLYN,11234,40.61146,-73.92437,"(40.61146, -73.92437)",FLATBUSH AVENUE                 ,AVENUE T,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3896333,Station Wagon/Sport Utility Vehicle,,,,
05/11/2018,20:00,BROOKLYN,11234,,,,,,6000      SHORE PARKWAY                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3898875,Station Wagon/Sport Utility Vehicle,,,,
05/10/2018,10:00,BROOKLYN,11234,40.615433,-73.91388,"(40.615433, -73.91388)",AVENUE U                        ,MILL AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3898834,Sedan,Taxi,,,
05/12/2018,8:03,BROOKLYN,11234,40.618706,-73.93488,"(40.618706, -73.93488)",,,4109      AVENUE P                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3900392,Station Wagon/Sport Utility Vehicle,,,,
05/12/2018,8:50,BROOKLYN,11234,40.608807,-73.924126,"(40.608807, -73.924126)",AVENUE U                        ,COLEMAN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3900370,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/26/2018,16:05,BROOKLYN,11234,40.63413,-73.928505,"(40.63413, -73.928505)",KINGS HIGHWAY                   ,UTICA AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3891333,Pick-up Truck,Sedan,,,
05/06/2018,11:30,BROOKLYN,11234,40.6172,-73.92864,"(40.6172, -73.92864)",,,1781      EAST 48 STREET                ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3896422,Station Wagon/Sport Utility Vehicle,Convertible,,,
05/02/2018,16:50,BROOKLYN,11234,40.62788,-73.93251,"(40.62788, -73.93251)",KINGS HIGHWAY                   ,AVENUE J,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3895938,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
04/29/2018,13:25,BROOKLYN,11234,40.608932,-73.923935,"(40.608932, -73.923935)",,,4117      AVENUE U                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3891338,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/15/2018,18:15,BROOKLYN,11234,40.583878,-73.8935,"(40.583878, -73.8935)",,,1         AVIATION ROAD                 ,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,3900981,Sedan,,,,
05/14/2018,7:40,BROOKLYN,11234,40.6224,-73.936646,"(40.6224, -73.936646)",FLATBUSH AVENUE                 ,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3902649,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/07/2018,12:45,BROOKLYN,11234,40.619488,-73.918076,"(40.619488, -73.918076)",,,5924      AVENUE N                      ,0,0,0,0,0,0,0,0,Turning Improperly,Passing or Lane Usage Improper,,,,3896277,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/07/2018,20:28,BROOKLYN,11234,40.62637,-73.914505,"(40.62637, -73.914505)",AVENUE L                        ,EAST 72 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3896274,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,
05/05/2018,13:19,BROOKLYN,11234,40.61222,-73.918846,"(40.61222, -73.918846)",,,5602      AVENUE U                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3896052,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/09/2018,17:44,BROOKLYN,11234,40.632095,-73.91861,"(40.632095, -73.91861)",RALPH AVENUE                    ,FLATLANDS AVENUE,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3898833,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/15/2018,17:40,BROOKLYN,11234,40.61115,-73.929184,"(40.61115, -73.929184)",AVENUE S                        ,RYDER STREET,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3919960,Pick-up Truck,Sedan,,,
04/28/2018,22:01,BROOKLYN,11234,40.605816,-73.93069,"(40.605816, -73.93069)",,,2157      EAST 33 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3891340,Sedan,Sedan,,,
04/19/2018,18:40,BROOKLYN,11234,40.62357,-73.935616,"(40.62357, -73.935616)",OVERBAUGH PLACE                 ,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3884578,Bus,Station Wagon/Sport Utility Vehicle,,,
04/10/2018,20:12,BROOKLYN,11234,40.619987,-73.91017,"(40.619987, -73.91017)",EAST 69 STREET                  ,VETERANS AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3881940,Sedan,,,,
